id,name,host_id,host_name,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count
287421,"Cozy, Clean Cobble Hill Brownstone",1495141,Keow,Brooklyn,Cobble Hill,Entire home/apt,140,3,103,2017.8.1,1.13,1
287481,Bright Loft Apt w Skylight in Wburg,1495502,Olly,Brooklyn,Williamsburg,Entire home/apt,120,6,66,2019.5.1,0.72,2
287839,"Cozy, beautiful doormen studio-",1498424,Hibo,Brooklyn,Fort Greene,Entire home/apt,175,3,35,2019.6.27,0.4,1
287845,Carroll Gardens Gem-2BD with Garden,1496847,Paul & Ewa,Brooklyn,Carroll Gardens,Entire home/apt,275,31,121,2019.7.1,1.33,1
289020,Sunny 1BR Center of East Village!,347036,Jasmine,Manhattan,East Village,Entire home/apt,179,8,15,2018.8.29,0.19,1
289037,"2BR in Cobble Hill, Brooklyn, NY",632334,Michael,Brooklyn,Carroll Gardens,Entire home/apt,189,2,13,2016.9.5,0.18,1
289288,Perfect East Village Apartment,1502469,Max,Manhattan,East Village,Entire home/apt,219,2,129,2019.5.11,1.42,1
289665,Decorators 5-Star Flat West Village,1503831,Elle,Manhattan,West Village,Entire home/apt,450,20,157,2016.8.11,1.71,1
289703,Beautiful SoHo Luxury Apartment,815741,Geoff,Manhattan,SoHo,Entire home/apt,249,5,8,2016.11.26,0.11,1
289958,2 Rooms in Cottage NYC,1454655,Ronaldo,Queens,Long Island City,Private room,65,2,5,2014.9.9,0.06,1
289995,Zen Minimalist w/Garden- Bedford L Stop,1505217,Pia,Brooklyn,Greenpoint,Entire home/apt,250,4,46,2019.6.23,0.52,1
290457,Between Two Bridges 2BD -Whole Apt!,207124,Mikki & Bazi,Manhattan,Chinatown,Entire home/apt,139,30,37,2019.2.16,0.41,1
291524,BIG LUXURY LINCOLN CENTER AREA STUDIO + !!,1470688,Philip,Manhattan,Upper West Side,Entire home/apt,209,7,14,2019.6.25,0.16,1
291714,Brooklyn Beauty - Large 2 bedroom Apartment,1321504,Rohan,Brooklyn,Crown Heights,Entire home/apt,120,5,37,2018.4.15,0.45,1
291812,"Entire Apartment in Astoria, 15mins from Manhattan",1509416,Natalia,Queens,Astoria,Entire home/apt,70,5,1,2016.8.30,0.03,1
292047,Gorgeous pvt room in West Village,1490696,Alejandra,Manhattan,West Village,Private room,90,3,209,2019.7.4,2.38,1
292121,1 bedroom apt in Midtown West,169927,Hubert,Manhattan,Hell's Kitchen,Entire home/apt,199,3,4,2018.9.12,0.07,1
292266,Sunny and spacious bedroom,1513294,Urszula,Brooklyn,Bushwick,Private room,50,60,17,2019.4.1,0.19,2
292637,Beautiful Spacious One Bedroom,1021834,Svetlana,Brooklyn,Crown Heights,Entire home/apt,100,5,0,,,1
293004,Room next to Columbia Uni.,910719,Sena,Manhattan,Harlem,Entire home/apt,110,1,0,,,1
293837,"Big Apt for Funky Art /Music Lovers, Outdoor Patio",1495502,Olly,Brooklyn,Williamsburg,Entire home/apt,157,4,54,2019.6.11,0.66,2
294227,Loft Suite @ The Box House Hotel,417504,The Box House Hotel,Brooklyn,Greenpoint,Entire home/apt,199,3,43,2019.6.22,0.49,28
294239,NYC Summer Getaway | Full Home 2BR,1521432,Carmen,Queens,Astoria,Entire home/apt,192,3,7,2017.4.18,0.08,1
294242,Loft Suite @ The Box House Hotel,417504,The Box House Hotel,Brooklyn,Greenpoint,Entire home/apt,199,3,75,2019.6.5,0.93,28
294250,Beautiful New Garden Apartment ,45682,Irina,Manhattan,Upper West Side,Entire home/apt,150,1,88,2019.6.7,0.99,1
294259,Loft Suite @ Box House Hotel,417504,The Box House Hotel,Brooklyn,Greenpoint,Entire home/apt,199,3,73,2019.6.30,0.84,28
294263,Loft Suite @ The Box House Hotel,417504,The Box House Hotel,Brooklyn,Greenpoint,Entire home/apt,199,3,89,2019.7.1,1.06,28
294280,Loft Suite @ The Box House Hotel,417504,The Box House Hotel,Brooklyn,Greenpoint,Entire home/apt,199,3,23,2019.4.23,0.26,28
294297,"Lovely apt in Williamsburg, BK",1521604,Summer,Brooklyn,Williamsburg,Entire home/apt,105,3,11,2019.6.23,0.16,1
294353,Williamsburg HUGE SUNNY next2train!,430188,Pam,Brooklyn,Williamsburg,Private room,135,28,84,2019.2.16,1.12,6
294490,Loft Suite @ Box House Hotel,417504,The Box House Hotel,Brooklyn,Greenpoint,Entire home/apt,199,3,54,2019.6.10,0.61,28
294717,Modern apartment w/ gorgeous view,1523610,Marissa,Brooklyn,Williamsburg,Private room,125,3,17,2015.5.20,0.19,1
295231,"Sunny, clean br available",1387286,Felicia,Brooklyn,Williamsburg,Private room,60,7,1,2014.3.24,0.02,2
295379,Have Whole Apt! Prime Williamsburg!,1525761,Ric,Brooklyn,Williamsburg,Entire home/apt,85,1,73,2019.6.19,0.89,1
295998,Panoramic View Central Park & NYC,568585,Alan,Manhattan,Upper West Side,Entire home/apt,300,3,36,2019.5.1,0.47,1
296345,E Williamsburg Apartment with Yard,496164,Todd,Brooklyn,Williamsburg,Private room,75,2,98,2019.5.31,1.07,2
296361,Nice Private Room Beauty in Queens,1528912,Weiwei,Queens,Elmhurst,Private room,55,1,63,2019.5.18,0.89,2
296658,Sublet in Brooklyn/Lefferts Gardens,1530106,Glenn,Brooklyn,Crown Heights,Private room,44,5,2,2017.9.21,0.09,1
296717,"Cozy Corner, Bedford Ave  Brooklyn!",1530310,Jacques,Brooklyn,Bedford-Stuyvesant,Private room,55,5,18,2018.10.10,0.2,3
296844,"HISTORIC WILLIAMSBURG, BKLYN #1",839679,Brady,Brooklyn,Williamsburg,Private room,30,3,24,2013.12.4,0.28,3
297611,Inexpensive apartment in exchange for cat-care,997124,Alison,Brooklyn,Fort Greene,Private room,35,3,1,2018.5.13,0.07,1
297962,"Private room in 2 br Apt, Wburg, BK",1535987,Sergio,Brooklyn,Williamsburg,Private room,70,1,2,2018.1.2,0.05,1
298073,"Bright, Airy Williamsburg Apt",1536533,Irina,Brooklyn,Williamsburg,Entire home/apt,130,14,23,2016.11.8,0.25,1
298759,Large Double Room  Queenbed Wifi,1539749,Edward,Brooklyn,Bedford-Stuyvesant,Private room,52,2,93,2019.7.7,1.12,4
298854,"Low$pacious in Williamsburg, Bklyn",1412944,Jason,Brooklyn,Williamsburg,Private room,75,3,0,,,1
299062,1 Bdrm in 2 Bdrm Apt in Upper East Lux Drmn Bldng,236421,Jessica,Manhattan,Upper East Side,Private room,190,3,0,,,2
299078,Charming 1BD in SoHo,787261,L,Manhattan,SoHo,Entire home/apt,250,5,152,2019.6.23,1.69,1
299531,Feel like you never leave your home,1220404,Tom,Brooklyn,East New York,Entire home/apt,100,1,119,2019.6.30,1.39,2
299699,Sunny apartment  in Greenpoint,1557998,Eliza,Brooklyn,Greenpoint,Entire home/apt,130,4,9,2018.4.2,0.1,1
301034,Furnished Bedroom with private half bath,1550578,Ron,Manhattan,Harlem,Private room,140,2,44,2019.6.26,0.49,1
302057,Sunny private room featured in film,1555897,Alice,Brooklyn,Flatbush,Private room,75,2,158,2019.1.2,1.77,1
302758,Sunny 1BR East Harlem Apartment,8605,Dimitry,Manhattan,East Harlem,Entire home/apt,150,7,12,2016.3.26,0.14,1
303345,The best studio in town,1561505,Ibrahima,Manhattan,East Harlem,Entire home/apt,90,3,51,2019.5.4,0.57,1
303462,Fully Furnished 1B/1BTH UWS GEM  1 YR Sublease,1562045,Antonio,Manhattan,Upper West Side,Entire home/apt,295,1,0,,,1
304799,Penthouse Studio by Central Park,185753,Carolyn,Manhattan,Upper West Side,Entire home/apt,150,2,11,2019.6.9,0.13,1
305211,Your Own 2 Br Apt Bedford and Grand,1570170,Kristina,Brooklyn,Williamsburg,Entire home/apt,180,3,236,2019.6.18,2.74,2
306702,Spacious + Sunny Studio in Ft. Greene Brooklyn!,1577493,Tina,Brooklyn,Fort Greene,Private room,135,3,16,2018.9.1,0.18,1
306799,2 rooms; private entrance & bath!,1577961,Oona,Brooklyn,Bushwick,Private room,65,5,123,2019.2.28,1.42,1
309342,Giant Sunny Bedroom & Private Bath in my Apartment,1586945,Ben,Manhattan,Upper West Side,Private room,99,3,14,2015.8.19,0.22,1
310220,Prime location! Backyard & outdoor shower! Unique!,1590548,Magdalena,Brooklyn,Greenpoint,Private room,149,14,65,2018.12.30,0.73,1
310272,"Private Room in Artist's Home, Stapleton, SI",1390555,Jonathan,Staten Island,Clifton,Private room,59,1,50,2019.6.3,0.56,1
310325,Large Sunny Bedroom with Bay Window,745069,Kimberly,Manhattan,Harlem,Private room,75,3,33,2019.6.10,0.39,3
310338,Harlem/Hamilton Heights Sunny Room,745069,Kimberly,Manhattan,Harlem,Private room,75,3,30,2019.1.1,0.35,3
310524,Clinton Hill Duplex near Pratt w/Balcony!,1597481,Mary,Brooklyn,Bedford-Stuyvesant,Private room,75,3,13,2019.1.31,0.15,1
310796,"Sunny 1 BR, West 80s & Central Park",1385157,Brian,Manhattan,Upper West Side,Entire home/apt,109,30,18,2019.6.7,0.2,5
311003,"2 BD / 2BA WITH GARDEN, SLEEPS 6",72747,Karen,Brooklyn,Crown Heights,Entire home/apt,225,4,1,2013.4.21,0.01,1
311343,COMFORTABLE ROOM,1601664,Junior,Manhattan,East Harlem,Private room,86,3,216,2019.5.14,2.44,1
311356,Charming Ridgewood Soulful  Walk-Up,142147,Richard,Queens,Ridgewood,Private room,52,2,98,2019.5.1,1.09,1
312429,"Comfortable, well-appointed room",1606222,P,Brooklyn,Prospect Heights,Private room,100,2,61,2019.6.2,0.86,1
313890,2ND AVENUE OFF HOUSTON/LOFTLIKE STU,1613244,Ariel,Manhattan,Lower East Side,Entire home/apt,99,30,13,2019.4.23,0.34,9
314982,Share in NYC's trendy East Village,1617817,Chris,Manhattan,East Village,Private room,89,3,136,2019.7.1,1.52,1
316238,Historic Brooklyn 2-Bedroom Apt,279078,Andrew & Markus,Brooklyn,Bedford-Stuyvesant,Entire home/apt,135,2,39,2019.6.9,0.47,2
317838,APT W/ OUTDOOR SPACE!! LONG TERM RENTAL PREFERRED!,1631400,Sean And Kiana,Manhattan,West Village,Entire home/apt,199,14,65,2019.7.1,0.73,1
317905,Come and go as  you please in BKLN!,1631733,Jane,Brooklyn,Kensington,Entire home/apt,89,3,62,2019.1.2,0.71,1
318021,Room in Huge 1200sf W Harlem Suite,1632149,Michael,Manhattan,Harlem,Private room,110,3,47,2019.6.30,0.57,1
318187,"Huge, Sunny, Open Loft in Brooklyn",1633100,Ana,Brooklyn,Bushwick,Entire home/apt,120,2,42,2019.6.20,0.48,1
319724,Cozy Nook in Heart of Williamsburg,1639120,Jason,Brooklyn,Williamsburg,Private room,59,3,207,2019.6.16,2.29,2
319798,Peaceful Room...,9647066,Maria Luiza,Brooklyn,Bay Ridge,Private room,49,4,72,2019.7.3,0.81,2
319844,Cute Room in Historic Loft!,1639884,Nora,Brooklyn,Greenpoint,Private room,79,14,22,2019.5.2,0.25,1
320865,Harlem on the Range,1643782,Katy,Manhattan,Harlem,Entire home/apt,135,30,25,2019.3.31,0.28,1
320876,Amazing Park Slope Duplex with Deck,516347,Lillian,Brooklyn,South Slope,Entire home/apt,185,2,215,2019.6.30,2.42,1
320877,Entire 2 Bedroom Apartment in Williamsburg,1366194,Fabiana,Brooklyn,Williamsburg,Entire home/apt,225,4,26,2017.6.24,0.73,1
321014,Big Bright E Village 2BR (Baby Nursery),1644452,Erin,Manhattan,Gramercy,Entire home/apt,245,5,18,2018.1.2,0.21,1
321136,Private Manhattan Studio on Harlem/Heights Border,1644999,Candice,Manhattan,Washington Heights,Entire home/apt,115,3,18,2018.12.31,0.21,1
322037,"Luxury Williamsburg, Brooklyn LOFT",1649300,James,Brooklyn,Williamsburg,Entire home/apt,325,2,320,2019.7.7,3.6,1
322604,Artist Loft-McCarren Park-Williamsburg-BrooklynNYC,1651591,Todd,Brooklyn,Williamsburg,Private room,95,2,160,2019.7.2,1.8,2
322974,Chelsea/Meat Packing  Artist Space!,1610852,Amanda,Manhattan,West Village,Private room,120,2,78,2019.2.8,1.22,1
323706,Elegant Spacious Family Townhouse,6064192,Ted And Diane,Manhattan,Upper West Side,Entire home/apt,499,30,64,2018.8.3,0.72,1
324115,Large Master Bedroom - Williamsburg,1639120,Jason,Brooklyn,Williamsburg,Private room,75,2,219,2019.6.19,2.44,2
324517,Central Park Fifth Av MET Museum,1660724,S,Manhattan,Upper East Side,Private room,109,1,66,2017.12.10,0.94,1
324800,Real Williamsburg Artist Loft,1661965,Mathias,Brooklyn,Williamsburg,Entire home/apt,160,3,25,2018.12.22,0.29,1
325429,Lovely Upper East Yorkville 1 BDRM,92788,Sara,Manhattan,Upper East Side,Entire home/apt,219,4,102,2019.6.28,1.15,2
326832,Cozy Upper East Side Studio,668564,Nitzan,Manhattan,Upper East Side,Entire home/apt,159,2,32,2019.6.23,0.47,1
326956,"Large Cozy Room #2, Landmark Home 1 Block to PRATT",51038,Erica,Brooklyn,Clinton Hill,Private room,180,3,15,2019.4.22,0.18,6
327521,"Lovely studio in East Village, NY",82896,Esther,Manhattan,East Village,Entire home/apt,150,5,1,2015.11.16,0.02,1
327778,NYC Summer Discount  1 BR Gramercy Apt,1675255,Jill,Manhattan,Kips Bay,Entire home/apt,106,3,12,2019.6.30,0.14,1
328040,"Awesome views, Central location",1676487,Robyn,Manhattan,Midtown,Entire home/apt,299,10,19,2019.6.11,0.27,1
328693,Spacious Manhattan Apartment near Central Park,1013131,Joseph,Manhattan,Upper West Side,Entire home/apt,179,3,297,2019.6.24,3.37,1
328744,Entire Apt: Sunny 2bd! 15min to NYC,890215,Duane,Brooklyn,Crown Heights,Entire home/apt,165,3,12,2019.7.7,0.13,1
329064,Your Historic House in Brooklyn,1680375,Marc,Brooklyn,Flatbush,Entire home/apt,500,4,9,2017.1.2,0.11,1
329310,Creative Director's Chinatown Loft,1681546,Todd,Manhattan,Chinatown,Entire home/apt,250,15,9,2016.5.14,0.1,1
329385,"HOSTING YOUR COZY,  ECLECTIC MILIEU FOR NYC VISIT",312288,Paula,Manhattan,Inwood,Private room,87,7,46,2019.5.25,0.62,2
333189,Charming private room in New-York,1697784,Jonathan,Brooklyn,Williamsburg,Private room,79,4,42,2019.6.24,0.47,2
333323,Cozy bedroom near Times Square,1698391,Pat,Manhattan,Hell's Kitchen,Private room,75,2,118,2019.7.1,2.11,3
334607,Artist's Flat in Historic Building #10263,52043,Patrick,Brooklyn,Williamsburg,Entire home/apt,200,30,53,2019.5.3,0.6,1
334781,Queen size sofa bed in Harlem,547177,Chryslaine,Manhattan,Harlem,Private room,80,1,15,2019.6.24,0.21,1
335797,Bklyn 6 Beds 1 Bathroom Rental 2,1709216,Steve And Heather,Brooklyn,East Flatbush,Entire home/apt,115,3,64,2019.5.11,0.72,4
335819,Bklyn 4 Beds 1 Bathroom Rental 3,1709216,Steve And Heather,Brooklyn,East Flatbush,Entire home/apt,115,3,51,2019.4.27,0.58,4
335820,4 Beds 2 Bathrooms Rental 1,1709216,Steve And Heather,Brooklyn,East Flatbush,Entire home/apt,120,3,79,2019.4.29,0.88,4
336220,Stylish & Quiet NYC Retreat!,1711529,Jason,Manhattan,Harlem,Private room,125,3,202,2019.6.19,2.29,1
339456,"Bright, new luxury apartment in doorman building",1723485,Mary,Manhattan,Upper West Side,Entire home/apt,387,1,23,2018.12.31,0.63,1
341525,TIMES SQUARE MASTER BEDROOM!,1732559,J,Manhattan,Hell's Kitchen,Private room,95,6,62,2019.6.1,0.76,2
341982,"Lincoln Center Studio, Clean&Sunny!",483013,Yj,Manhattan,Upper West Side,Entire home/apt,99,2,36,2015.8.23,0.45,1
342027,Serenity amidst the busy city,168417,Marie,Manhattan,Upper East Side,Entire home/apt,121,1,16,2019.6.16,0.19,2
342965,Super Clean Apt by Columbus Circle,1740233,Gladys,Manhattan,Hell's Kitchen,Entire home/apt,350,4,24,2017.9.21,0.27,1
342995,Unique private room and bathroom in Brownstone,1740216,Laura,Manhattan,Harlem,Private room,75,2,77,2019.7.1,0.88,2
343276,TIMES SQUARE HOUSE!,1732559,J,Manhattan,Hell's Kitchen,Private room,95,5,110,2019.5.26,1.27,2
343971,Beautiful Room in a Beautiful New NYC Apartment,10609846,Ben,Manhattan,Harlem,Private room,89,1,56,2018.7.16,0.64,1
344019,Best West Village/Meatpacking Space,1746209,R.,Manhattan,West Village,Private room,195,1,7,2012.6.7,0.08,1
344068,21 day Chelsea Apartment rental,1745312,Steven,Manhattan,Flatiron District,Private room,160,21,0,,,1
344092,"Heavy Sun, Quiet, Arty 1 Bedroom",1745402,Tony,Brooklyn,Sunset Park,Entire home/apt,70,18,19,2016.7.13,0.22,1
346248,Cosy apartment in West Village,1755339,Julie,Manhattan,Greenwich Village,Private room,100,3,7,2015.5.31,0.09,1
346805,Spacious Lower East Side Apt in NYC,562614,Beth,Manhattan,Lower East Side,Entire home/apt,140,1,53,2014.10.28,0.6,1
347865,ARTY 2 BED EAST VILLAGE GEM,251176,Jason,Manhattan,East Village,Entire home/apt,189,3,265,2019.6.24,2.99,2
349841,Williamsburg Loft: Amazing Sublet,202507,Nom,Brooklyn,Williamsburg,Private room,160,5,0,,,1
350168,Artist 2BR in Park Slope w/backyard,1774431,Kate,Brooklyn,Park Slope,Entire home/apt,178,30,8,2018.1.2,0.1,1
350525,Spacious 2BR near Botanic Garden,74777,Niki & Colin,Brooklyn,Crown Heights,Entire home/apt,145,14,46,2018.6.19,0.52,1
351530,Gorgeous brownstone next to park!,1747222,Sascha,Brooklyn,Park Slope,Entire home/apt,125,5,6,2018.11.4,0.08,1
351859,Exquisite Spacious Studio in Midtown,417652,Ron,Manhattan,Chelsea,Entire home/apt,265,4,75,2019.7.1,0.86,1
352651,COMFORTABLE LARGE ROOM,1785800,Marvet,Brooklyn,Prospect-Lefferts Gardens,Private room,77,5,11,2019.6.23,0.13,3
352864,Cute Private room in Upper East Side #14,1786901,Shai,Manhattan,Upper East Side,Private room,60,3,5,2019.6.29,1.47,9
353317,Lower East Side 1bedroom apt in NYC,314377,Marc,Manhattan,Chinatown,Entire home/apt,129,3,132,2019.6.23,1.49,1
354095,Large Beautiful East Village 1-Bdrm,1474749,Jared,Manhattan,East Village,Entire home/apt,199,6,41,2019.6.7,0.47,1
355106,Big room near Prospect Park! NY!,1797859,Camila,Brooklyn,Prospect-Lefferts Gardens,Private room,92,7,34,2019.4.7,0.39,1
356230,It's so easy to get to EVERYthing!,1251762,Molly,Brooklyn,Crown Heights,Entire home/apt,185,3,34,2014.6.9,0.39,1
357509,Manhattan -  Best Location in Midtown,684129,Ellie,Manhattan,Midtown,Entire home/apt,110,7,27,2019.3.1,0.31,1
359982,Sunny private room right off L train,1631288,Kay,Brooklyn,Williamsburg,Private room,65,4,30,2019.4.13,0.34,1
360400,Beautiful Room in Manhattan Loft,1386983,Candice,Manhattan,Midtown,Private room,135,3,214,2019.6.2,2.45,2
361803,"Luxury, Adorable Studio Apartment",1562039,Jennifer,Manhattan,Upper East Side,Shared room,115,30,12,2018.4.15,0.14,1
363320,HOME AWAY FROM HOME,390251,Lilly,Manhattan,Harlem,Private room,175,2,6,2018.7.30,0.09,4
363673,Beautiful 3 bedroom in Manhattan,256239,Tracey,Manhattan,Upper West Side,Private room,3000,7,0,,,1
364275,Den of Zen at The Denizen Bushwick,1840564,Rico,Brooklyn,Williamsburg,Private room,72,3,156,2019.7.4,1.8,1
364785,Sunny large private room in Park Slope,1842714,Susan,Brooklyn,Park Slope,Private room,80,2,30,2018.12.29,0.74,1
367042,Eastern Parkway Brooklyn 1BR Flat,774128,Andre,Brooklyn,Crown Heights,Entire home/apt,125,5,1,2014.9.4,0.02,1
367810,1400sf Manhattan View Artistic Loft,1728785,Veronika And John,Brooklyn,Greenpoint,Private room,120,5,3,2019.4.24,0.09,1
369567,Private MasterBR w/ View of Museum,1863447,Luke,Brooklyn,Prospect Heights,Private room,56,3,63,2019.1.1,0.82,1
369671,LUXURY 2BD/2BTH - HUGE PATIO,1863713,Alix,Manhattan,East Village,Entire home/apt,549,30,58,2019.7.1,0.66,1
371138,"Comfy Brooklyn 2BD, W/ Backyard",1869567,Max,Brooklyn,Greenpoint,Entire home/apt,190,2,5,2015.10.12,0.1,1
373618,Authentic designer loft/roof deck best Williamsbrg,1879389,Christina,Brooklyn,Williamsburg,Private room,129,3,63,2019.6.30,0.71,2
374548,Sunny Retreat with Roof Garden,1884204,Mark,Brooklyn,Bedford-Stuyvesant,Entire home/apt,85,5,268,2019.7.2,3.04,2
375249,Enjoy Staten Island Hospitality,1887999,Rimma & Jim,Staten Island,Graniteville,Private room,20,3,80,2019.5.26,0.92,1
377217,Great apt on the UWS - A RARE FIND!,1895957,Ido,Manhattan,Upper West Side,Entire home/apt,145,3,22,2017.4.14,0.25,1
378460,Cozy 2 BD in Midtown West,1900800,Geny,Manhattan,Hell's Kitchen,Entire home/apt,200,7,13,2019.6.17,0.15,1
380416,Park Slope Sunny Studio,438133,Ellis,Brooklyn,Park Slope,Entire home/apt,125,4,23,2019.4.30,0.67,2
380730,Luxury L-Shape Studio + 3 cats,1317588,Alexander,Brooklyn,Sheepshead Bay,Entire home/apt,50,30,3,2018.12.4,0.08,1
382523,A cozy Red Room with private bathroom,732535,William,Manhattan,Harlem,Private room,160,3,10,2018.10.24,0.12,3
382524,Cozy room with private bathroom & outside garden,732535,William,Manhattan,Harlem,Private room,180,3,14,2019.4.4,0.16,3
385190,"Beautiful 1 bdrm, Inwood Manhattan",1928213,Brace,Manhattan,Inwood,Private room,100,1,20,2019.6.6,0.28,1
385657,Beautiful Loft/10 min to Manhattan!,1930204,Sophia,Brooklyn,Williamsburg,Private room,70,5,2,2015.5.15,0.02,1
385824,New York City- Riverdale Modern two bedrooms unit,1931205,Orit,Bronx,Spuyten Duyvil,Entire home/apt,120,2,47,2019.7.3,1.22,1
386555,A PLACE TO STAY CLOSE TO MANHATTAN,773928,Nen,Staten Island,Stapleton,Private room,110,2,6,2019.1.1,0.19,1
386744,Great room priv/bathrm Eastside location 70's ST,1935291,Cristina,Manhattan,Upper East Side,Private room,105,7,93,2019.6.7,1.06,1
386799,Midtown NYC - 1 Bedroom Apartment,1935605,Jon,Manhattan,Midtown,Entire home/apt,250,3,116,2016.1.3,1.32,1
387324,Cozy Room in Sunny Apartment (Long/Short Term),1828506,Yogi,Manhattan,Kips Bay,Private room,74,240,15,2018.9.4,0.17,1
387377,THERE'S NO PLACE LIKE HOME.........,390251,Lilly,Manhattan,Harlem,Entire home/apt,165,2,70,2019.6.3,0.8,4
387666,Cozy home in vibrant Manhattan,1939728,Michael & Aleksandra,Manhattan,Washington Heights,Private room,99,3,4,2019.3.4,0.41,1
387735,LOCATION LOCATION LOCATION Sara's,1146958,Liz,Manhattan,Gramercy,Entire home/apt,125,30,128,2019.6.11,1.46,4
389482,Quaint & Quiet in Queens,1947974,Constance F.,Queens,Briarwood,Private room,75,1,59,2018.11.9,0.69,2
391948,Single Room,1960128,Luana,Queens,Ozone Park,Shared room,45,1,8,2015.9.30,0.11,2
391955,Charming brownstone apartment,1960189,Rebecka,Brooklyn,Columbia St,Entire home/apt,159,2,106,2019.6.24,1.22,1
392948,Williamsburg near soho .support artist living,312722,Kristian & Di,Brooklyn,Williamsburg,Private room,45,15,15,2019.6.26,0.57,4
393016,Your Times Square Sanctuary,1303029,Kristina,Manhattan,Hell's Kitchen,Private room,104,2,133,2019.5.5,1.51,1
393094,Designer studio in Luxury Building,1965972,Alayna,Manhattan,Financial District,Entire home/apt,225,4,27,2019.5.25,0.31,1
393682,Private cozy bedroom in Nolita,1968502,Paola,Manhattan,Nolita,Private room,100,5,61,2018.1.2,0.7,1
394026,ArtistLoft-MccarenPark-Williamsburg,1651591,Todd,Brooklyn,Greenpoint,Private room,90,2,2,2018.10.8,0.02,2
